agency_code,loan_type,property_type,loan_purpose,owner_occupancy,loan_amount_000s,action_taken,msamd,applicant_ethnicity,applicant_race,applicant_sex,applicant_income_000s,hoepa_status,lien_status,population,minority_population,hud_median_family_income,tract_to_msamd_income,number_of_owner_occupied_units,number_of_1_to_4_family_units
7,1,1,3,2,169,3,10900,2,5,2,158,2,1,10128,25.209999084472656,75200,129.33999633789062,2822,3552
9,3,1,3,1,177,3,37964,2,5,1,83,2,1,5079,89.26999664,57400,53.59000015258789,935,2327
3,1,1,3,1,152,3,10900,2,5,2,49,2,1,10128,25.209999084472656,75200,129.33999633789062,2822,3552
3,1,1,1,1,64,3,21500,2,5,2,16,2,1,4393,37.74000168,58100,82.20999908447266,1354,1800
9,1,1,3,1,167,3,10900,2,5,2,76,2,1,10128,25.209999084472656,75200,129.33999633789062,2822,3552
7,1,1,3,1,185,3,10900,2,5,2,56,2,1,6787,23.959999084472656,75200,117.72000122070312,2088,2371
7,1,1,1,1,261,3,10900,2,2,1,153,2,1,5231,20.649999618530273,75200,125.05000305175781,1776,2172
5,1,1,3,1,147,3,10900,2,5,1,69,2,1,5231,20.649999618530273,75200,125.05000305175781,1776,2172
5,1,1,3,1,45,3,37964,2,3,2,52,2,2,4141,99.40000153,57400,61.540000915527344,889,1655
5,1,1,3,1,59,3,10900,2,5,2,45,2,1,3689,7.079999923706055,75200,132.88999938964844,1016,1102
7,1,1,3,2,88,3,10900,2,5,2,27,2,1,4933,14.390000343322754,75200,148.08999633789062,1526,1642
3,1,1,1,2,112,3,10900,2,5,2,65,2,1,3689,7.079999923706055,75200,132.88999938964844,1016,1102
7,3,1,3,1,143,2,10900,2,5,1,138,2,1,4933,14.390000343322754,75200,148.08999633789062,1526,1642
7,3,1,3,1,146,2,10900,2,5,1,150,2,1,4933,14.390000343322754,75200,148.08999633789062,1526,1642
7,3,1,3,1,154,2,10900,2,5,1,0,2,1,4029,18.440000534057617,75200,91.65000153,1050,1334
7,3,1,3,1,100,3,37964,2,5,2,54,2,1,4215,97.30000305175781,57400,79.55000305175781,748,2140
5,1,1,3,1,50,3,37964,2,5,1,72,2,2,6283,35.400001525878906,57400,97.40000153,1385,1883
5,1,1,3,1,217,2,10900,2,5,2,77,2,1,4057,23.610000610351562,75200,148.80999755859375,1020,1204
9,2,1,1,1,165,3,37964,2,3,2,52,2,1,2672,67.73999786376953,57400,128.52000427246094,610,979
7,2,1,3,1,151,3,10900,2,5,1,30,2,1,4029,18.440000534057617,75200,91.65000153,1050,1334
9,1,1,1,1,109,2,10900,1,5,2,41,2,1,4616,11.43999958,75200,111.87000274658203,1605,1917
7,1,1,3,1,100,3,10900,2,3,1,95,2,1,4029,18.440000534057617,75200,91.65000153,1050,1334
3,1,1,3,2,60,3,38300,2,5,1,47,2,1,4082,2.6500000953674316,72200,94.95999908447266,1393,1974
7,1,1,3,1,150,3,10900,2,5,1,108,2,1,4616,11.43999958,75200,111.87000274658203,1605,1917
5,1,1,3,1,125,3,37964,2,5,1,80,2,1,5430,5.670000076293945,57400,99.43000030517578,1676,2506
9,1,1,3,1,174,2,21500,2,5,1,67,2,1,4950,4.909999847412109,58100,133.69000244140625,1253,1614
7,2,1,3,1,104,3,10900,2,5,1,70,2,1,6505,15.5,75200,84.05000305175781,1511,2153
7,1,1,3,1,178,3,10900,1,5,1,50,2,1,4242,19.469999313354492,75200,116.91999816894531,1478,1599
5,1,1,3,1,129,3,10900,2,5,2,82,2,1,6505,15.5,75200,84.05000305175781,1511,2153
7,1,1,3,1,125,3,10900,2,5,2,35,2,1,3817,16.739999771118164,75200,103.26000213623047,1361,1556
7,2,1,3,1,132,3,10900,2,5,1,52,2,1,3817,16.739999771118164,75200,103.26000213623047,1361,1556
7,1,1,1,1,191,3,10900,1,5,1,92,2,1,3817,16.739999771118164,75200,103.26000213623047,1361,1556
7,1,1,3,1,50,3,10900,2,5,2,31,2,1,6505,15.5,75200,84.05000305175781,1511,2153
7,3,1,3,1,125,3,37964,2,5,2,41,2,1,6222,69.86000061035156,57400,72.86000061035156,844,2304
9,1,1,1,1,138,3,10900,1,5,2,40,2,1,6505,15.5,75200,84.05000305175781,1511,2153
7,1,1,3,1,150,3,10900,2,5,1,75,2,1,3817,16.739999771118164,75200,103.26000213623047,1361,1556
7,3,1,3,1,85,3,10900,2,5,1,57,2,1,6505,15.5,75200,84.05000305175781,1511,2153
5,1,1,3,1,184,3,37964,2,5,1,85,2,1,3925,25.12000084,57400,124.36000061035156,955,1309
7,2,1,1,1,187,3,37964,2,3,1,51,2,1,3870,64.95999908447266,57400,67.27999877929688,458,686
7,1,1,3,2,114,3,10900,2,5,1,82,2,1,3216,15.579999923706055,75200,90.13999938964844,1047,1430
7,1,1,1,1,185,2,10900,1,5,1,86,2,1,3216,15.579999923706055,75200,90.13999938964844,1047,1430
9,3,1,1,1,287,3,10900,2,5,1,68,2,1,5373,13.739999771118164,75200,114.88999938964844,1561,1825
7,1,1,1,1,119,2,10900,2,5,1,29,2,1,4909,11.960000038146973,75200,96.09999847,1567,1803
7,2,1,1,1,188,3,10900,1,5,1,69,2,1,3216,15.579999923706055,75200,90.13999938964844,1047,1430
7,2,1,3,1,158,3,42540,2,5,1,11,2,1,4066,2.6600000858306885,59500,112.08000183105469,1330,1919
3,1,1,3,1,107,3,10900,2,5,2,36,2,1,6062,31.030000686645508,75200,106.7699966430664,1290,1638
7,1,1,3,1,106,3,10900,2,5,1,56,2,1,5373,13.739999771118164,75200,114.88999938964844,1561,1825
9,1,1,3,1,95,3,10900,1,5,1,61,2,1,5665,48.29999923706055,75200,51.459999084472656,923,2151
7,2,1,3,1,98,3,37964,2,3,2,29,2,1,7245,94.87999725341797,57400,63.63999938964844,1541,2487
9,1,1,3,1,105,3,42540,2,5,2,31,2,1,4066,2.6600000858306885,59500,112.08000183105469,1330,1919
7,1,1,3,1,160,3,10900,2,5,1,105,2,1,6062,31.030000686645508,75200,106.7699966430664,1290,1638
7,1,1,3,1,136,2,10900,2,5,1,49,2,1,5373,13.739999771118164,75200,114.88999938964844,1561,1825
7,1,1,1,1,240,3,37964,1,5,1,300,2,1,4279,17.709999084472656,57400,139.77999877929688,689,1571
5,1,1,3,1,65,3,37964,2,3,2,21,2,1,4815,99,57400,49.91999816894531,1056,2086
7,2,1,3,1,169,3,10900,1,5,1,16,2,1,3702,45.72999954223633,75200,73.98000336,656,1009
5,1,1,3,1,35,3,37964,2,3,2,42,2,2,2153,85.59999847,57400,55.52000045776367,185,585
7,1,1,1,1,187,3,10900,2,5,1,47,2,1,4029,18.440000534057617,75200,91.65000153,1050,1334
9,1,1,3,1,140,3,29540,2,5,2,41,2,1,6322,16.739999771118164,71100,82.41000366210938,1398,1998
5,1,1,1,1,168,3,29540,2,5,2,48,2,1,6322,16.739999771118164,71100,82.41000366210938,1398,1998
9,1,1,3,1,136,3,10900,2,2,1,0,2,1,3987,19.59000015258789,75200,100.94000244140625,1107,1573
7,2,1,3,1,216,3,38300,2,5,1,50,2,1,6366,2.430000066757202,72200,90.37999725341797,2046,2877
7,2,1,3,1,102,3,10900,2,5,1,42,2,1,4909,11.960000038146973,75200,96.09999847,1567,1803
7,3,1,1,1,150,3,10900,2,5,1,0,2,1,3819,21.709999084472656,75200,120.04000091552734,1412,1538
9,1,1,3,1,100,3,10900,1,3,1,47,2,1,4909,11.960000038146973,75200,96.09999847,1567,1803
7,2,1,1,1,172,3,10900,1,5,2,34,2,1,4909,11.960000038146973,75200,96.09999847,1567,1803
7,2,1,1,1,123,3,10900,2,5,2,33,2,1,4909,11.960000038146973,75200,96.09999847,1567,1803
7,1,1,3,1,172,3,37964,2,3,2,86,2,1,3221,90.83999633789062,57400,94.54000091552734,767,1040
7,2,1,1,1,110,3,49620,1,5,2,30,2,1,4059,40.91999816894531,70800,57.02000045776367,1253,1831
7,3,1,3,1,463,3,49620,2,5,1,0,2,1,5398,20.25,70800,108.02999877929688,1625,1793
1,1,1,3,1,50,3,38300,2,5,1,36,2,1,4025,5.989999771118164,72200,101.27999877929688,1417,1755
7,2,1,1,1,174,3,10900,2,5,1,66,2,1,4831,16.829999923706055,75200,118.4800033569336,1553,1882
9,1,1,3,2,176,3,37964,2,5,2,121,2,1,4279,17.709999084472656,57400,139.77999877929688,689,1571
7,1,1,3,1,155,3,10900,2,5,1,39,2,1,4831,16.829999923706055,75200,118.4800033569336,1553,1882
7,2,1,1,1,299,3,10900,2,5,1,109,2,1,4831,16.829999923706055,75200,118.4800033569336,1553,1882
9,1,1,3,1,80,3,37964,2,5,1,38,2,1,3912,16.229999542236328,57400,134.55999755859375,827,1542
9,1,1,3,1,81,3,10900,1,5,2,68,2,1,7729,22.90999984741211,75200,131.27999877929688,2620,2934
9,1,1,1,1,194,3,10900,1,5,1,25,2,1,4831,16.829999923706055,75200,118.4800033569336,1553,1882
9,1,1,3,1,155,3,49620,1,5,1,40,2,1,7351,4.380000114440918,70800,104.22000122070312,2389,2916
7,2,1,3,1,121,3,33874,2,5,1,72,2,1,4054,62.72999954223633,102600,43.720001220703125,475,1097
7,1,1,3,1,128,2,10900,2,5,2,48,2,1,4831,16.829999923706055,75200,118.4800033569336,1553,1882
9,1,1,3,2,109,3,37964,2,5,1,0,2,1,2836,46.650001525878906,57400,129.11000061035156,537,153
7,1,1,3,1,168,3,10900,2,5,1,61,2,1,3634,11.170000076293945,75200,99.83000183105469,1085,1412
9,1,1,3,1,565,3,10900,2,2,1,340,2,1,3634,11.170000076293945,75200,99.83000183105469,1085,1412
7,1,1,1,1,121,3,10900,2,5,1,47,2,1,2756,16.979999542236328,75200,73.29000091552734,807,1077
9,1,1,3,1,363,2,10900,2,5,1,1179,2,1,5685,21.760000228881836,75200,140.11000061035156,924,1379
7,1,1,1,1,80,3,21500,2,5,1,54,2,1,3293,7.769999980926514,58100,148.3300018310547,1043,1187
5,1,1,3,1,150,3,37964,2,3,1,87,2,1,6121,79.01000213623047,57400,58.349998474121094,1150,2664
7,2,1,1,1,133,3,21500,2,5,1,20,2,1,5111,3.950000047683716,58100,123.45999908447266,1650,1975
7,1,1,3,1,140,3,10900,2,5,1,38,2,1,4831,16.829999923706055,75200,118.4800033569336,1553,1882
7,3,1,3,1,209,2,10900,2,5,1,43,2,1,2756,16.979999542236328,75200,73.29000091552734,807,1077
9,3,1,3,1,130,3,37964,2,3,1,62,2,1,2598,94.83999633789062,57400,60.380001068115234,500,1272
7,2,1,3,1,102,3,10900,2,5,1,50,2,1,6386,21.010000228881836,75200,74.70999908447266,1426,2795
7,2,1,3,1,58,3,21500,2,5,2,34,2,1,2861,38.029998779296875,58100,40.36000061035156,590,1476
9,1,1,3,1,81,3,10900,2,2,1,40,2,1,6386,21.010000228881836,75200,74.70999908447266,1426,2795
7,2,1,3,1,216,3,10900,2,2,1,91,2,1,4625,3.5199999809265137,75200,107.27999877929688,1560,1771
7,1,1,1,1,345,3,10900,2,5,1,68,2,1,4831,16.829999923706055,75200,118.4800033569336,1553,1882
5,1,1,3,1,17,3,37964,1,4,1,73,2,1,1986,90.43000030517578,57400,38.09000015258789,256,622
7,2,1,1,1,176,3,10900,2,5,2,59,2,1,6386,21.010000228881836,75200,74.70999908447266,1426,2795
9,1,1,1,1,243,3,10900,1,5,1,52,2,1,4625,3.5199999809265137,75200,107.27999877929688,1560,1771
9,1,1,1,1,210,3,37964,2,5,1,30,2,1,4206,20.110000610351562,57400,72.05999755859375,535,1810
9,1,1,3,2,155,3,10900,2,5,1,48,2,1,6386,21.010000228881836,75200,74.70999908447266,1426,2795
7,1,1,3,1,94,3,42540,2,2,1,23,2,1,1439,18.420000076293945,59500,66.79000091552734,317,661
7,3,1,3,1,331,3,10900,2,5,1,114,2,1,5036,6.929999828338623,75200,130.83999633789062,1648,1885
9,1,1,3,2,98,2,10900,2,5,2,50,2,1,8674,18.37000084,75200,141.3300018310547,2831,3330
1,1,1,1,1,312,3,49620,2,5,2,0,2,1,2653,5.010000228881836,70800,125.43000030517578,923,1098
9,1,1,1,1,292,3,10900,2,2,1,0,2,1,5036,6.929999828338623,75200,130.83999633789062,1648,1885
9,1,1,3,1,134,3,10900,2,5,2,36,2,1,8674,18.37000084,75200,141.3300018310547,2831,3330
7,1,1,3,1,251,3,10900,2,5,1,157,2,1,8674,18.37000084,75200,141.3300018310547,2831,3330
5,1,1,3,1,154,3,37964,2,5,2,99,2,1,4510,27.469999313354492,57400,109.4000015258789,1083,1325
9,1,1,1,1,154,3,10900,2,5,1,79,2,1,8674,18.37000084,75200,141.3300018310547,2831,3330
9,2,1,1,1,55,3,37964,2,3,1,13,2,1,4141,99.40000153,57400,61.540000915527344,889,1655
9,1,1,1,1,232,3,37964,2,5,2,64,2,1,5810,27.87999916,57400,143.1999969482422,1388,2445
7,2,1,3,1,143,3,37964,2,5,1,110,2,1,5798,5.230000019073486,57400,146.24000549316406,1953,2247
5,1,1,3,1,50,3,25420,2,5,1,31,2,1,8057,9.380000114440918,74700,105.4000015258789,2595,3230
9,1,1,3,1,482,3,38300,2,5,2,107,2,1,5821,2.390000104904175,72200,115.0199966430664,2223,2584
7,2,1,3,1,255,3,38300,2,5,1,52,2,1,5460,1.6699999570846558,72200,127.91000366210938,1825,2368
7,1,1,3,1,50,3,29540,2,5,2,36,2,1,5469,64.05000305175781,71100,62.54999923706055,1430,1815
3,1,1,3,1,57,3,10900,2,5,1,35,2,1,3468,4.53000021,75200,89.65000153,1101,1447
7,2,1,3,1,126,3,10900,2,5,2,74,2,1,6718,6.28000021,75200,102.83999633789062,2491,2762
5,1,1,3,1,40,3,37964,2,3,2,28,2,1,5877,92.62000274658203,57400,62.720001220703125,794,2379
7,2,1,3,1,75,2,37964,2,3,1,0,2,1,5948,90.83999633789062,57400,59.77000045776367,661,2386
5,1,1,1,1,100,3,10900,2,5,2,81,2,1,6718,6.28000021,75200,102.83999633789062,2491,2762
3,1,1,3,1,150,3,10900,2,5,2,57,2,1,6718,6.28000021,75200,102.83999633789062,2491,2762
3,1,1,1,2,134,3,29540,2,2,1,175,2,1,3655,12.279999732971191,71100,97.23999786376953,752,1166
7,2,1,1,1,167,2,10900,1,5,2,70,2,1,6455,28.860000610351562,75200,137.5,2201,2364
9,1,1,1,1,139,3,10900,2,5,2,74,2,1,4263,8,75200,91.05999755859375,1006,1658
7,1,1,3,1,307,3,10900,2,5,1,88,2,1,6455,28.860000610351562,75200,137.5,2201,2364
7,1,1,1,1,4,3,10900,1,5,1,47,2,2,4263,8,75200,91.05999755859375,1006,1658
7,3,1,1,1,190,3,10900,1,5,1,74,2,1,4263,8,75200,91.05999755859375,1006,1658
7,1,1,3,1,175,3,10900,1,5,1,78,2,1,3137,33.97999954223633,75200,80.08999633789062,955,1085
9,1,1,1,1,305,3,10900,1,3,1,64,2,1,6455,28.860000610351562,75200,137.5,2201,2364
5,2,1,1,1,69,3,25420,2,3,2,22,2,1,2893,89.45999908447266,74700,59.380001068115234,382,1067
7,2,1,3,1,102,3,10900,1,5,1,43,2,1,3137,33.97999954223633,75200,80.08999633789062,955,1085
7,3,1,1,1,56,3,38300,2,5,1,28,2,1,3885,3.2200000286102295,72200,88.16000366210938,1393,1743
3,1,1,1,1,71,3,35084,2,5,1,27,2,1,3398,21.809999465942383,99800,78.19999694824219,1308,4022
7,1,1,1,1,53,3,10900,1,5,2,0,2,1,6353,21.93000030517578,75200,124.30000305175781,2023,2553
7,2,1,1,1,329,3,10900,2,4,1,75,2,1,6455,28.860000610351562,75200,137.5,2201,2364
7,2,1,1,1,98,3,10900,1,5,1,76,2,1,6353,21.93000030517578,75200,124.30000305175781,2023,2553
7,2,1,1,1,147,3,10900,1,5,1,0,2,1,6353,21.93000030517578,75200,124.30000305175781,2023,2553
7,2,1,1,1,147,3,10900,2,5,2,42,2,1,6353,21.93000030517578,75200,124.30000305175781,2023,2553
7,2,1,1,1,133,3,10900,1,5,1,0,2,1,6353,21.93000030517578,75200,124.30000305175781,2023,2553
7,2,1,3,1,360,3,10900,2,5,1,105,2,1,2148,12.569999694824219,75200,119.30999755859375,626,774
7,2,1,1,1,147,3,10900,1,5,1,0,2,1,6353,21.93000030517578,75200,124.30000305175781,2023,2553
7,2,1,1,1,147,3,10900,1,5,1,0,2,1,6353,21.93000030517578,75200,124.30000305175781,2023,2553
7,1,1,1,1,194,3,10900,1,5,1,64,2,1,6353,21.93000030517578,75200,124.30000305175781,2023,2553
9,1,1,3,1,18,3,38300,2,5,2,26,2,2,3250,1.0499999523162842,72200,75.76999664,943,1454
7,2,1,3,1,216,3,42540,2,5,2,42,2,1,3484,4.25,59500,109.41000366210938,986,1612
7,2,1,3,1,217,3,10900,2,5,1,33,2,1,2613,6.119999885559082,75200,136,771,930
7,1,1,3,1,304,2,10900,2,5,1,113,2,1,2613,6.119999885559082,75200,136,771,930
3,1,1,1,1,120,2,10900,2,5,2,75,2,1,4255,27.899999618530273,75200,89.05999755859375,1174,1772
7,2,1,3,1,213,3,10900,2,5,1,52,2,1,4625,3.5199999809265137,75200,107.27999877929688,1560,1771
7,2,1,3,1,190,3,10900,2,5,2,50,2,1,2978,18.87000084,75200,100.45999908447266,1006,1304
7,2,1,1,1,164,3,10900,2,5,1,60,2,1,4255,27.899999618530273,75200,89.05999755859375,1174,1772
7,2,1,3,1,86,3,10900,2,5,2,24,2,1,6304,60.599998474121094,75200,52.86000061035156,1080,2097
5,1,1,3,1,27,3,37964,2,3,2,75,2,1,4335,98.08999633789062,57400,64.01000213623047,996,2089
2,1,1,1,1,5,3,10900,2,5,1,34,2,2,6304,60.599998474121094,75200,52.86000061035156,1080,2097
9,2,1,1,1,86,3,10900,1,3,1,31,2,1,6304,60.599998474121094,75200,52.86000061035156,1080,2097
9,2,1,1,1,125,2,25420,2,3,1,80,2,1,2983,53,74700,69.36000061035156,607,1227
5,1,1,3,1,15,3,37964,2,5,2,115,2,2,6076,32.74000168,57400,91.26000213623047,1510,2723
7,2,1,3,1,137,3,10900,2,5,2,44,2,1,5701,6.349999904632568,75200,94.91000366210938,1171,2044
7,1,1,3,1,150,2,10900,1,5,1,34,2,1,6304,60.599998474121094,75200,52.86000061035156,1080,2097
7,4,1,1,1,162,2,10900,2,5,1,61,2,1,5701,6.349999904632568,75200,94.91000366210938,1171,2044
5,1,1,3,1,18,3,37964,2,3,2,42,2,2,6923,91.84999847,57400,50.75,1100,2118
7,1,1,3,1,106,3,33874,2,3,2,23,2,1,5373,20.31999969482422,102600,112.20999908447266,1712,1872
7,3,1,3,1,155,3,37964,2,5,1,68,2,1,4899,65.88999938964844,57400,54.49000168,802,1858
9,2,1,1,1,60,3,49620,1,5,1,21,2,1,3137,49.599998474121094,70800,78.12000274658203,598,1340
7,1,1,3,1,367,3,10900,2,2,2,50,2,1,6484,5.769999980926514,75200,143.1300048828125,1804,1998
9,3,1,1,1,238,3,10900,2,5,1,100,2,1,6484,5.769999980926514,75200,143.1300048828125,1804,1998
7,2,1,3,1,132,2,42540,2,2,2,30,2,1,1439,18.420000076293945,59500,66.79000091552734,317,661
7,2,1,1,1,113,3,10900,1,5,1,0,2,1,5094,66.51000213623047,75200,36.58000183105469,598,1901
9,1,1,3,1,61,3,10900,2,5,1,70,2,1,5094,66.51000213623047,75200,36.58000183105469,598,1901
7,1,1,1,2,53,3,10900,1,5,2,0,2,1,5094,66.51000213623047,75200,36.58000183105469,598,1901
1,1,1,3,1,192,3,10900,2,5,2,20,2,1,6484,5.769999980926514,75200,143.1300048828125,1804,1998
7,2,1,3,1,46,2,10900,2,5,1,13,2,1,4501,54.25,75200,62.369998931884766,730,1347
7,2,1,3,1,216,3,16540,2,5,1,40,2,1,5844,10.399999618530273,63700,116.3499984741211,1769,2259
9,1,1,3,1,135,3,49620,2,5,1,51,2,1,9175,10.720000267028809,70800,97.23000336,2859,3564
7,2,1,1,1,88,3,10900,1,5,1,31,2,1,4501,54.25,75200,62.369998931884766,730,1347
9,1,1,3,1,300,3,38300,2,5,2,81,2,1,4451,2.3399999141693115,72200,129.30999755859375,1641,1730
7,1,1,1,1,196,3,10900,2,5,1,61,2,1,4910,82.93000030517578,75200,38.61000061035156,317,1747
5,1,1,3,1,288,2,10900,2,5,1,111,2,1,4699,6.210000038146973,75200,148.82000732421875,1428,1548
7,2,1,1,1,148,3,10900,2,3,2,49,2,1,4910,82.93000030517578,75200,38.61000061035156,317,1747
7,1,1,3,1,224,2,10900,2,5,1,120,2,1,6484,5.769999980926514,75200,143.1300048828125,1804,1998
5,1,1,3,2,50,3,37964,2,3,2,27,2,2,3959,91.94000244140625,57400,24.549999237060547,547,1767
2,1,1,1,1,152,3,10900,2,5,1,69,2,1,6484,5.769999980926514,75200,143.1300048828125,1804,1998
7,2,1,3,1,60,2,10900,2,5,1,23,2,1,5277,16.540000915527344,75200,113.43000030517578,1603,2101
7,3,1,1,1,120,3,10900,1,5,1,31,2,1,5179,84.62999725341797,75200,51.08000183105469,728,1533
7,2,1,1,1,93,3,10900,2,5,2,48,2,1,2680,15.18999958,75200,73.08999633789062,593,915
7,1,1,3,1,210,3,37964,2,5,1,45,2,1,2822,62.189998626708984,57400,70.44000244140625,303,462
5,1,1,3,1,65,2,10900,2,5,1,44,2,1,2680,15.18999958,75200,73.08999633789062,593,915
7,1,1,3,1,90,3,10900,2,5,1,42,2,1,4699,6.210000038146973,75200,148.82000732421875,1428,1548
7,2,1,1,1,114,3,10900,1,5,2,45,2,1,5179,84.62999725341797,75200,51.08000183105469,728,1533
7,2,1,3,1,199,3,10900,2,5,2,95,2,1,4699,6.210000038146973,75200,148.82000732421875,1428,1548
7,1,1,1,1,24,3,10900,1,5,2,78,2,1,5179,84.62999725341797,75200,51.08000183105469,728,1533
7,1,1,3,1,100,3,10900,2,5,2,39,2,1,2680,15.18999958,75200,73.08999633789062,593,915
7,1,1,3,2,25,2,49620,2,5,1,51,2,1,2977,81.38999938964844,70800,49.38999938964844,317,1174
7,1,1,1,1,294,3,10900,2,5,1,35,2,1,4869,9.260000228881836,75200,114.7699966430664,1652,1869
9,1,1,3,1,60,3,35084,2,5,2,40,2,1,5520,10.220000267028809,99800,100.44000244140625,1675,2397
7,1,1,3,1,68,3,10900,2,5,2,18,2,1,3513,86.91000366210938,75200,34.25,422,1194
7,1,1,3,1,130,3,10900,2,5,1,50,2,1,4869,9.260000228881836,75200,114.7699966430664,1652,1869
7,2,1,3,1,256,3,38300,2,5,1,68,2,1,4348,7.889999866485596,72200,159.89999389648438,1487,1597
5,1,1,3,1,74,3,10900,2,5,2,30,2,1,5036,6.929999828338623,75200,130.83999633789062,1648,1885
7,2,1,1,1,245,3,37964,2,3,2,145,2,1,3207,98.62999725341797,57400,96.06999969482422,1051,1350
9,1,1,3,1,132,3,10900,2,5,1,108,2,1,4869,9.260000228881836,75200,114.7699966430664,1652,1869
7,1,1,3,1,75,3,38300,2,5,2,52,2,1,2021,2.130000114440918,72200,91.05000305175781,571,1080
7,3,1,1,1,408,3,38300,2,5,1,248,2,1,5903,5.730000019073486,72200,138.6699981689453,2094,2303
3,1,1,3,1,81,3,10900,2,5,2,43,2,1,7100,52.380001068115234,75200,83.16000366210938,1540,1906
3,1,1,1,1,37,3,38300,2,5,2,57,2,1,3731,4.369999885559082,72200,102.9800033569336,1243,1639
7,1,1,1,1,105,2,37964,2,5,1,96,2,1,4158,27.420000076293945,57400,130.10000610351562,1265,1802
7,2,1,1,1,152,3,37964,2,3,1,43,2,1,4449,98.84999847,57400,102.69999694824219,1469,1859
7,2,1,3,1,346,2,10900,2,5,1,156,2,1,4518,10.449999809265137,75200,121,1642,1792
7,2,1,3,1,97,3,37964,2,3,1,37,2,1,3389,85.38999938964844,57400,47.75999832,328,969
7,2,1,1,1,180,3,10900,2,5,1,163,2,1,4518,10.449999809265137,75200,121,1642,1792
9,1,1,3,1,110,3,37964,1,5,2,45,2,1,5854,39.38999938964844,57400,85.15000153,1460,2170
7,2,1,3,1,212,3,10900,2,5,2,70,2,1,4518,10.449999809265137,75200,121,1642,1792
7,1,1,1,2,175,3,37964,2,2,2,23,2,1,2708,16.950000762939453,57400,137.82000732421875,756,1014
7,2,1,3,1,346,2,10900,2,5,1,156,2,1,4518,10.449999809265137,75200,121,1642,1792
7,3,1,3,1,193,3,16540,2,5,1,21,2,1,6452,16.12000084,63700,116.5,1966,2483
7,2,1,3,1,10,2,10900,2,5,2,16,2,1,2187,4.070000171661377,75200,131.42999267578125,729,808
7,3,1,1,1,55,3,49620,2,5,2,35,2,1,2587,64.90000153,70800,31.610000610351562,223,1037
7,2,1,1,1,101,2,42540,2,5,1,51,2,1,3533,8.460000038146973,59500,120.36000061035156,658,1184
3,2,1,1,1,88,3,37964,2,3,2,9,2,1,2937,81.98999786376953,57400,47.77000045776367,531,1178
9,1,1,3,1,102,3,10900,2,5,1,90,2,1,2833,7.380000114440918,75200,89.86000061035156,780,1069
7,1,1,3,1,102,3,38300,2,5,1,60,2,1,6881,3.869999885559082,72200,68.15000153,2141,2915
9,1,1,1,1,116,3,10900,1,5,1,0,2,1,6878,66.33000183105469,75200,51.59000015258789,1186,1734
7,3,1,3,1,119,2,10900,2,5,1,18,2,1,6878,66.33000183105469,75200,51.59000015258789,1186,1734
7,2,1,1,1,116,2,10900,1,5,2,29,2,1,1921,35.970001220703125,75200,78.95999908447266,677,920
7,1,1,3,1,62,3,37964,2,3,2,0,2,1,5693,72.76999664,57400,89.58999633789062,1557,2212
3,1,1,3,1,74,3,38300,2,5,1,40,2,1,2998,2.9000000953674316,72200,73.23999786376953,905,1395
7,1,1,3,1,156,3,10900,1,5,2,0,2,1,1921,35.970001220703125,75200,78.95999908447266,677,920
7,1,1,1,1,304,3,37964,2,5,2,80,2,1,4044,10.710000038146973,57400,253.6699981689453,1323,1531
7,2,1,1,1,76,3,10900,1,5,2,26,2,1,8738,68.05000305175781,75200,56.18000030517578,1201,2230
7,1,1,1,1,146,3,21500,2,5,2,60,2,1,7054,13.550000190734863,58100,119.1500015258789,1877,2210
7,2,1,3,1,92,3,10900,2,5,2,24,2,1,8738,68.05000305175781,75200,56.18000030517578,1201,2230
9,2,1,1,1,176,3,29540,2,5,2,69,2,1,4864,8.880000114440918,71100,68.25,1207,1818
7,2,1,1,1,172,3,10900,2,5,2,0,2,1,8738,68.05000305175781,75200,56.18000030517578,1201,2230
9,2,1,1,1,109,3,10900,1,3,1,40,2,1,8738,68.05000305175781,75200,56.18000030517578,1201,2230
7,1,1,3,1,176,3,10900,2,5,1,89,2,1,5646,13.819999694824219,75200,80.29000091552734,1513,2226
7,2,1,1,1,270,3,10900,2,5,2,0,2,1,8738,68.05000305175781,75200,56.18000030517578,1201,2230
7,2,1,3,1,109,3,10900,2,5,2,60,2,1,8738,68.05000305175781,75200,56.18000030517578,1201,2230
5,1,1,3,1,11,3,38300,2,5,2,17,2,1,2146,22.93000030517578,72200,61.439998626708984,598,1091
7,2,1,3,1,66,3,35084,2,5,1,36,2,1,6267,12.539999961853027,99800,92.16000366210938,1727,2967
1,1,1,3,2,159,3,29540,2,5,1,288,2,1,7350,4.260000228881836,71100,116.4800033569336,2080,2426
7,1,1,1,1,84,3,10900,2,5,1,43,2,1,2164,5.820000171661377,75200,95.94999694824219,652,831
2,1,1,1,2,96,3,37964,2,5,1,49,2,1,5152,53.400001525878906,57400,67.08000183105469,907,2107
9,1,1,1,1,60,3,10900,1,5,1,75,2,1,2946,90.36000061035156,75200,28.700000762939453,176,989
9,1,1,3,1,294,3,10900,2,5,1,80,2,1,3468,4.53000021,75200,89.65000153,1101,1447
9,1,1,3,1,286,3,10900,2,5,1,60,2,1,4427,4.829999923706055,75200,113.51000213623047,1600,1850
9,1,1,3,1,78,3,10900,1,5,1,16,2,1,4452,86.06999969482422,75200,51.77000045776367,428,1287
